label,source_path,processed_path,status
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_925.jpg,/content/asl-static-recognition/data/processed/0/P10_0_925.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_926.jpg,/content/asl-static-recognition/data/processed/0/P10_0_926.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_927.jpg,/content/asl-static-recognition/data/processed/0/P10_0_927.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_928.jpg,/content/asl-static-recognition/data/processed/0/P10_0_928.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_929.jpg,/content/asl-static-recognition/data/processed/0/P10_0_929.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_930.jpg,/content/asl-static-recognition/data/processed/0/P10_0_930.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_931.jpg,/content/asl-static-recognition/data/processed/0/P10_0_931.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_932.jpg,/content/asl-static-recognition/data/processed/0/P10_0_932.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_933.jpg,/content/asl-static-recognition/data/processed/0/P10_0_933.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_934.jpg,/content/asl-static-recognition/data/processed/0/P10_0_934.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_935.jpg,/content/asl-static-recognition/data/processed/0/P10_0_935.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_936.jpg,/content/asl-static-recognition/data/processed/0/P10_0_936.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_937.jpg,/content/asl-static-recognition/data/processed/0/P10_0_937.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_938.jpg,/content/asl-static-recognition/data/processed/0/P10_0_938.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_939.jpg,/content/asl-static-recognition/data/processed/0/P10_0_939.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_940.jpg,/content/asl-static-recognition/data/processed/0/P10_0_940.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_941.jpg,/content/asl-static-recognition/data/processed/0/P10_0_941.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_942.jpg,/content/asl-static-recognition/data/processed/0/P10_0_942.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_943.jpg,/content/asl-static-recognition/data/processed/0/P10_0_943.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_944.jpg,/content/asl-static-recognition/data/processed/0/P10_0_944.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_945.jpg,/content/asl-static-recognition/data/processed/0/P10_0_945.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_946.jpg,/content/asl-static-recognition/data/processed/0/P10_0_946.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_947.jpg,/content/asl-static-recognition/data/processed/0/P10_0_947.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_948.jpg,/content/asl-static-recognition/data/processed/0/P10_0_948.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_949.jpg,/content/asl-static-recognition/data/processed/0/P10_0_949.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_950.jpg,/content/asl-static-recognition/data/processed/0/P10_0_950.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_951.jpg,/content/asl-static-recognition/data/processed/0/P10_0_951.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_952.jpg,/content/asl-static-recognition/data/processed/0/P10_0_952.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_953.jpg,/content/asl-static-recognition/data/processed/0/P10_0_953.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_954.jpg,/content/asl-static-recognition/data/processed/0/P10_0_954.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_955.jpg,/content/asl-static-recognition/data/processed/0/P10_0_955.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_956.jpg,/content/asl-static-recognition/data/processed/0/P10_0_956.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_957.jpg,/content/asl-static-recognition/data/processed/0/P10_0_957.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_958.jpg,/content/asl-static-recognition/data/processed/0/P10_0_958.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_959.jpg,/content/asl-static-recognition/data/processed/0/P10_0_959.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_960.jpg,/content/asl-static-recognition/data/processed/0/P10_0_960.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_961.jpg,/content/asl-static-recognition/data/processed/0/P10_0_961.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_962.jpg,/content/asl-static-recognition/data/processed/0/P10_0_962.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_963.jpg,/content/asl-static-recognition/data/processed/0/P10_0_963.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_964.jpg,/content/asl-static-recognition/data/processed/0/P10_0_964.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_965.jpg,/content/asl-static-recognition/data/processed/0/P10_0_965.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_966.jpg,/content/asl-static-recognition/data/processed/0/P10_0_966.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_967.jpg,/content/asl-static-recognition/data/processed/0/P10_0_967.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_968.jpg,/content/asl-static-recognition/data/processed/0/P10_0_968.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_969.jpg,/content/asl-static-recognition/data/processed/0/P10_0_969.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_970.jpg,/content/asl-static-recognition/data/processed/0/P10_0_970.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_971.jpg,/content/asl-static-recognition/data/processed/0/P10_0_971.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_972.jpg,/content/asl-static-recognition/data/processed/0/P10_0_972.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_973.jpg,/content/asl-static-recognition/data/processed/0/P10_0_973.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_974.jpg,/content/asl-static-recognition/data/processed/0/P10_0_974.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_975.jpg,/content/asl-static-recognition/data/processed/0/P10_0_975.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_976.jpg,/content/asl-static-recognition/data/processed/0/P10_0_976.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_977.jpg,/content/asl-static-recognition/data/processed/0/P10_0_977.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_978.jpg,/content/asl-static-recognition/data/processed/0/P10_0_978.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_979.jpg,/content/asl-static-recognition/data/processed/0/P10_0_979.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_980.jpg,/content/asl-static-recognition/data/processed/0/P10_0_980.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_981.jpg,/content/asl-static-recognition/data/processed/0/P10_0_981.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_982.jpg,/content/asl-static-recognition/data/processed/0/P10_0_982.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_983.jpg,/content/asl-static-recognition/data/processed/0/P10_0_983.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_984.jpg,/content/asl-static-recognition/data/processed/0/P10_0_984.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_985.jpg,/content/asl-static-recognition/data/processed/0/P10_0_985.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_986.jpg,/content/asl-static-recognition/data/processed/0/P10_0_986.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_987.jpg,/content/asl-static-recognition/data/processed/0/P10_0_987.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_988.jpg,/content/asl-static-recognition/data/processed/0/P10_0_988.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_989.jpg,/content/asl-static-recognition/data/processed/0/P10_0_989.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_990.jpg,/content/asl-static-recognition/data/processed/0/P10_0_990.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_991.jpg,/content/asl-static-recognition/data/processed/0/P10_0_991.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_992.jpg,/content/asl-static-recognition/data/processed/0/P10_0_992.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_993.jpg,/content/asl-static-recognition/data/processed/0/P10_0_993.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_994.jpg,/content/asl-static-recognition/data/processed/0/P10_0_994.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_995.jpg,/content/asl-static-recognition/data/processed/0/P10_0_995.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_996.jpg,/content/asl-static-recognition/data/processed/0/P10_0_996.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_997.jpg,/content/asl-static-recognition/data/processed/0/P10_0_997.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_998.jpg,/content/asl-static-recognition/data/processed/0/P10_0_998.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P10_0_999.jpg,/content/asl-static-recognition/data/processed/0/P10_0_999.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_1.jpg,/content/asl-static-recognition/data/processed/0/P1_0_1.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_10.jpg,/content/asl-static-recognition/data/processed/0/P1_0_10.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_100.jpg,/content/asl-static-recognition/data/processed/0/P1_0_100.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_11.jpg,/content/asl-static-recognition/data/processed/0/P1_0_11.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_12.jpg,/content/asl-static-recognition/data/processed/0/P1_0_12.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_13.jpg,/content/asl-static-recognition/data/processed/0/P1_0_13.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_14.jpg,/content/asl-static-recognition/data/processed/0/P1_0_14.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_15.jpg,/content/asl-static-recognition/data/processed/0/P1_0_15.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_16.jpg,/content/asl-static-recognition/data/processed/0/P1_0_16.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_17.jpg,/content/asl-static-recognition/data/processed/0/P1_0_17.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_18.jpg,/content/asl-static-recognition/data/processed/0/P1_0_18.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_19.jpg,/content/asl-static-recognition/data/processed/0/P1_0_19.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_2.jpg,/content/asl-static-recognition/data/processed/0/P1_0_2.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_20.jpg,/content/asl-static-recognition/data/processed/0/P1_0_20.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_21.jpg,/content/asl-static-recognition/data/processed/0/P1_0_21.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_22.jpg,/content/asl-static-recognition/data/processed/0/P1_0_22.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_23.jpg,/content/asl-static-recognition/data/processed/0/P1_0_23.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_24.jpg,/content/asl-static-recognition/data/processed/0/P1_0_24.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_25.jpg,/content/asl-static-recognition/data/processed/0/P1_0_25.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_26.jpg,/content/asl-static-recognition/data/processed/0/P1_0_26.jpg,no_hand_detected
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_27.jpg,/content/asl-static-recognition/data/processed/0/P1_0_27.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_28.jpg,/content/asl-static-recognition/data/processed/0/P1_0_28.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_29.jpg,/content/asl-static-recognition/data/processed/0/P1_0_29.jpg,no_hand_detected
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_3.jpg,/content/asl-static-recognition/data/processed/0/P1_0_3.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_30.jpg,/content/asl-static-recognition/data/processed/0/P1_0_30.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_31.jpg,/content/asl-static-recognition/data/processed/0/P1_0_31.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_32.jpg,/content/asl-static-recognition/data/processed/0/P1_0_32.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_33.jpg,/content/asl-static-recognition/data/processed/0/P1_0_33.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_34.jpg,/content/asl-static-recognition/data/processed/0/P1_0_34.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_35.jpg,/content/asl-static-recognition/data/processed/0/P1_0_35.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_36.jpg,/content/asl-static-recognition/data/processed/0/P1_0_36.jpg,no_hand_detected
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_37.jpg,/content/asl-static-recognition/data/processed/0/P1_0_37.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_38.jpg,/content/asl-static-recognition/data/processed/0/P1_0_38.jpg,no_hand_detected
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_39.jpg,/content/asl-static-recognition/data/processed/0/P1_0_39.jpg,no_hand_detected
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_4.jpg,/content/asl-static-recognition/data/processed/0/P1_0_4.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_40.jpg,/content/asl-static-recognition/data/processed/0/P1_0_40.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_41.jpg,/content/asl-static-recognition/data/processed/0/P1_0_41.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_42.jpg,/content/asl-static-recognition/data/processed/0/P1_0_42.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_43.jpg,/content/asl-static-recognition/data/processed/0/P1_0_43.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_44.jpg,/content/asl-static-recognition/data/processed/0/P1_0_44.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_45.jpg,/content/asl-static-recognition/data/processed/0/P1_0_45.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_46.jpg,/content/asl-static-recognition/data/processed/0/P1_0_46.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_47.jpg,/content/asl-static-recognition/data/processed/0/P1_0_47.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_48.jpg,/content/asl-static-recognition/data/processed/0/P1_0_48.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_49.jpg,/content/asl-static-recognition/data/processed/0/P1_0_49.jpg,no_hand_detected
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_5.jpg,/content/asl-static-recognition/data/processed/0/P1_0_5.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_50.jpg,/content/asl-static-recognition/data/processed/0/P1_0_50.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_51.jpg,/content/asl-static-recognition/data/processed/0/P1_0_51.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_52.jpg,/content/asl-static-recognition/data/processed/0/P1_0_52.jpg,no_hand_detected
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_53.jpg,/content/asl-static-recognition/data/processed/0/P1_0_53.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_54.jpg,/content/asl-static-recognition/data/processed/0/P1_0_54.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_55.jpg,/content/asl-static-recognition/data/processed/0/P1_0_55.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_56.jpg,/content/asl-static-recognition/data/processed/0/P1_0_56.jpg,no_hand_detected
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_57.jpg,/content/asl-static-recognition/data/processed/0/P1_0_57.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_58.jpg,/content/asl-static-recognition/data/processed/0/P1_0_58.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_59.jpg,/content/asl-static-recognition/data/processed/0/P1_0_59.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_6.jpg,/content/asl-static-recognition/data/processed/0/P1_0_6.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_60.jpg,/content/asl-static-recognition/data/processed/0/P1_0_60.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_61.jpg,/content/asl-static-recognition/data/processed/0/P1_0_61.jpg,no_hand_detected
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_62.jpg,/content/asl-static-recognition/data/processed/0/P1_0_62.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_63.jpg,/content/asl-static-recognition/data/processed/0/P1_0_63.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_64.jpg,/content/asl-static-recognition/data/processed/0/P1_0_64.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_65.jpg,/content/asl-static-recognition/data/processed/0/P1_0_65.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_66.jpg,/content/asl-static-recognition/data/processed/0/P1_0_66.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_67.jpg,/content/asl-static-recognition/data/processed/0/P1_0_67.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_68.jpg,/content/asl-static-recognition/data/processed/0/P1_0_68.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_69.jpg,/content/asl-static-recognition/data/processed/0/P1_0_69.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_7.jpg,/content/asl-static-recognition/data/processed/0/P1_0_7.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_70.jpg,/content/asl-static-recognition/data/processed/0/P1_0_70.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_71.jpg,/content/asl-static-recognition/data/processed/0/P1_0_71.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_72.jpg,/content/asl-static-recognition/data/processed/0/P1_0_72.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_73.jpg,/content/asl-static-recognition/data/processed/0/P1_0_73.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_74.jpg,/content/asl-static-recognition/data/processed/0/P1_0_74.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_75.jpg,/content/asl-static-recognition/data/processed/0/P1_0_75.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_76.jpg,/content/asl-static-recognition/data/processed/0/P1_0_76.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_77.jpg,/content/asl-static-recognition/data/processed/0/P1_0_77.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_78.jpg,/content/asl-static-recognition/data/processed/0/P1_0_78.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_79.jpg,/content/asl-static-recognition/data/processed/0/P1_0_79.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_8.jpg,/content/asl-static-recognition/data/processed/0/P1_0_8.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_80.jpg,/content/asl-static-recognition/data/processed/0/P1_0_80.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_81.jpg,/content/asl-static-recognition/data/processed/0/P1_0_81.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_82.jpg,/content/asl-static-recognition/data/processed/0/P1_0_82.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_83.jpg,/content/asl-static-recognition/data/processed/0/P1_0_83.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_84.jpg,/content/asl-static-recognition/data/processed/0/P1_0_84.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_85.jpg,/content/asl-static-recognition/data/processed/0/P1_0_85.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_86.jpg,/content/asl-static-recognition/data/processed/0/P1_0_86.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_87.jpg,/content/asl-static-recognition/data/processed/0/P1_0_87.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_88.jpg,/content/asl-static-recognition/data/processed/0/P1_0_88.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_89.jpg,/content/asl-static-recognition/data/processed/0/P1_0_89.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_9.jpg,/content/asl-static-recognition/data/processed/0/P1_0_9.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_90.jpg,/content/asl-static-recognition/data/processed/0/P1_0_90.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_91.jpg,/content/asl-static-recognition/data/processed/0/P1_0_91.jpg,ok
0,/content/asl-static-recognition/data/raw/asl_dataset/0/P1_0_92.jpg,/content/asl-static-recognition/data/processed/0/P1_0_92.jpg,ok
